State Code,Town Code,Town Name,Total/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,Below Primary Persons,Below Primary Males,Below Primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric Persons,Matric Males,Matric Females,Senior secondary Persons,Senior secondary Males,Senior secondary Females,Non-technical diploma Persons,Non-technical diploma Males,Non-technical diploma Females,technical diploma Persons,technical diploma Males,technical diploma Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
03,800144,Pathankot (M Cl+OG),Urban,12,2425,1379,1046,80,44,36,2345,1335,1010,261,147,114,1825,1049,776,227,121,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,
03,800144,Pathankot (M Cl+OG),Urban,13,2402,1372,1030,73,35,38,2329,1337,992,124,82,42,1446,842,604,731,399,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,
03,800144,Pathankot (M Cl+OG),Urban,14,2593,1476,1117,76,48,28,2517,1428,1089,57,31,26,779,461,318,1633,905,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,
03,800144,Pathankot (M Cl+OG),Urban,15,2748,1560,1188,124,70,54,2624,1490,1134,49,32,17,393,236,157,1448,814,634,701,386,315,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,
03,800144,Pathankot (M Cl+OG),Urban,16,2769,1554,1215,140,80,60,2629,1474,1155,27,13,14,268,162,106,809,467,342,1491,811,680,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,
03,800144,Pathankot (M Cl+OG),Urban,17,2712,1467,1245,88,53,35,2624,1414,1210,27,19,8,203,107,96,433,250,183,1916,1012,904,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,
03,800144,Pathankot (M Cl+OG),Urban,18,3228,1732,1496,167,85,82,3061,1647,1414,32,25,7,238,153,85,379,219,160,892,474,418,1351,664,687,6,4,2,97,67,30,0,0,0,13,11,2,
03,800144,Pathankot (M Cl+OG),Urban,19,2912,1634,1278,114,69,45,2798,1565,1233,30,18,12,201,127,74,289,183,106,472,282,190,1622,839,783,10,8,2,116,79,37,0,0,0,12,6,6,
03,800144,Pathankot (M Cl+OG),Urban,20-24,15753,8258,7495,883,482,401,14870,7776,7094,127,85,42,1062,676,386,1447,855,592,2204,1141,1063,4741,2529,2212,31,21,10,544,348,196,4319,1898,2421,37,23,14,
03,800144,Pathankot (M Cl+OG),Urban,25-29,14725,7512,7213,987,464,523,13738,7048,6690,129,81,48,965,565,400,1491,873,618,2665,1344,1321,3081,1768,1313,12,8,4,328,221,107,4617,1968,2649,22,10,12,
03,800144,Pathankot (M Cl+OG),Urban,30-34,12362,6312,6050,1148,475,673,11214,5837,5377,114,55,59,865,450,415,1125,588,537,2442,1275,1167,2729,1610,1119,15,11,4,170,127,43,3387,1543,1844,15,6,9,
03,800144,Pathankot (M Cl+OG),Urban,35-39,11705,5855,5850,1264,518,746,10441,5337,5104,131,71,60,1184,571,613,1313,667,646,2667,1375,1292,2028,1183,845,15,10,5,153,122,31,2616,1188,1428,14,4,10,
03,800144,Pathankot (M Cl+OG),Urban,40-44,10492,5198,5294,1442,568,874,9050,4630,4420,134,70,64,1273,613,660,1278,696,582,2609,1285,1324,1033,565,468,27,8,19,97,77,20,2303,1180,1123,31,18,13,
03,800144,Pathankot (M Cl+OG),Urban,45-49,10341,5215,5126,1598,610,988,8743,4605,4138,121,71,50,1278,577,701,1393,771,622,2852,1527,1325,799,438,361,26,10,16,89,68,21,1878,1002,876,17,6,11,
03,800144,Pathankot (M Cl+OG),Urban,50-54,8549,4463,4086,1288,484,804,7261,3979,3282,91,46,45,1083,503,580,1094,604,490,2320,1306,1014,577,353,224,39,12,27,138,84,54,1662,943,719,12,5,7,
03,800144,Pathankot (M Cl+OG),Urban,55-59,6837,3611,3226,1087,342,745,5750,3269,2481,96,45,51,837,345,492,855,512,343,1797,1019,778,480,323,157,17,5,12,133,76,57,1354,865,489,14,5,9,
03,800144,Pathankot (M Cl+OG),Urban,60-64,6055,2958,3097,1433,379,1054,4622,2579,2043,117,57,60,822,289,533,698,363,335,1400,869,531,255,182,73,14,7,7,199,92,107,938,644,294,12,5,7,
03,800144,Pathankot (M Cl+OG),Urban,65-69,4204,2144,2060,1316,378,938,2888,1766,1122,72,38,34,565,231,334,471,272,199,884,648,236,124,91,33,18,7,11,145,66,79,448,345,103,10,4,6,
03,800144,Pathankot (M Cl+OG),Urban,70-74,3020,1470,1550,1250,406,844,1770,1064,706,68,27,41,398,186,212,228,126,102,526,387,139,61,40,21,22,4,18,64,29,35,280,214,66,15,3,12,
03,800144,Pathankot (M Cl+OG),Urban,75-79,1587,786,801,674,215,459,913,571,342,51,31,20,239,110,129,129,75,54,246,194,52,20,17,3,11,2,9,23,19,4,126,100,26,8,4,4,
03,800144,Pathankot (M Cl+OG),Urban,80+,2040,984,1056,1026,367,659,1014,617,397,52,28,24,308,147,161,150,102,48,236,182,54,37,22,15,2,0,2,14,11,3,104,79,25,10,3,7,
03,800144,Pathankot (M Cl+OG),Urban,Age not stated,86,49,37,28,16,12,58,33,25,5,3,2,7,6,1,4,1,3,9,3,6,5,3,2,0,0,0,0,0,0,6,5,1,2,2,0,
03,800149,Batala (M Cl+OG),Urban,All ages,158621,83655,74966,37686,17808,19878,120935,65847,55088,11707,6797,4910,21517,11415,10102,18235,10298,7937,29339,16589,12750,17826,9479,8347,181,67,114,2258,1261,997,16436,8120,8316,280,143,137,
03,800149,Batala (M Cl+OG),Urban,0-6,15882,8671,7211,15882,8671,7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800149,Batala (M Cl+OG),Urban,7,2503,1392,1111,512,276,236,1991,1116,875,1905,1065,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,11,
03,800149,Batala (M Cl+OG),Urban,8,2597,1477,1120,236,115,121,2361,1362,999,2307,1331,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,
03,800149,Batala (M Cl+OG),Urban,9,2409,1365,1044,149,82,67,2260,1283,977,2058,1175,883,162,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,
03,800149,Batala (M Cl+OG),Urban,10,2915,1689,1226,187,111,76,2728,1578,1150,2008,1206,802,685,348,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,
03,800149,Batala (M Cl+OG),Urban,11,2676,1560,1116,121,57,64,2555,1503,1052,1089,668,421,1434,815,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,
03,800149,Batala (M Cl+OG),Urban,12,2856,1611,1245,139,80,59,2717,1531,1186,495,300,195,1949,1084,865,240,129,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,
03,800149,Batala (M Cl+OG),Urban,13,2805,1656,1149,147,80,67,2658,1576,1082,209,121,88,1725,1045,680,699,392,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,
03,800149,Batala (M Cl+OG),Urban,14,3032,1734,1298,158,90,68,2874,1644,1230,100,68,32,1226,732,494,1524,829,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,
03,800149,Batala (M Cl+OG),Urban,15,3121,1773,1348,195,108,87,2926,1665,1261,77,55,22,643,371,272,1546,911,635,626,308,318,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,
03,800149,Batala (M Cl+OG),Urban,16,3239,1793,1446,220,118,102,3019,1675,1344,63,43,20,433,256,177,1089,642,447,1396,712,684,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,
03,800149,Batala (M Cl+OG),Urban,17,2878,1643,1235,182,112,70,2696,1531,1165,46,33,13,333,207,126,563,334,229,1711,934,777,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800149,Batala (M Cl+OG),Urban,18,3624,2050,1574,295,162,133,3329,1888,1441,62,38,24,419,259,160,486,306,180,1054,608,446,1159,589,570,5,4,1,84,53,31,0,0,0,9,3,6,
03,800149,Batala (M Cl+OG),Urban,19,3147,1766,1381,205,124,81,2942,1642,1300,43,28,15,307,194,113,371,229,142,665,388,277,1350,676,674,5,4,1,137,89,48,0,0,0,3,1,2,
03,800149,Batala (M Cl+OG),Urban,20-24,16254,8674,7580,1322,715,607,14932,7959,6973,188,123,65,1601,1018,583,1815,1087,728,2802,1548,1254,4925,2570,2355,27,14,13,548,307,241,2666,1104,1562,25,10,15,
03,800149,Batala (M Cl+OG),Urban,25-29,14522,7584,6938,1352,643,709,13170,6941,6229,105,60,45,1272,725,547,1502,919,583,3143,1722,1421,3167,1704,1463,13,10,3,292,182,110,3295,1403,1892,25,12,13,
03,800149,Batala (M Cl+OG),Urban,30-34,11931,6121,5810,1404,637,767,10527,5484,5043,116,65,51,1032,512,520,1193,638,555,2896,1645,1251,2417,1283,1134,7,3,4,168,105,63,2390,1056,1334,20,13,7,
03,800149,Batala (M Cl+OG),Urban,35-39,11558,5610,5948,1834,732,1102,9724,4878,4846,99,49,50,1189,552,637,1246,610,636,2984,1563,1421,1902,1024,878,12,3,9,177,109,68,1823,824,999,23,13,10,
03,800149,Batala (M Cl+OG),Urban,40-44,10574,5311,5263,2007,829,1178,8567,4482,4085,116,67,49,1327,622,705,1253,627,626,2754,1487,1267,1088,609,479,15,1,14,101,62,39,1640,870,770,13,5,8,
03,800149,Batala (M Cl+OG),Urban,45-49,9588,4887,4701,1968,836,1132,7620,4051,3569,107,55,52,1350,626,724,1288,709,579,2601,1454,1147,634,315,319,12,1,11,93,56,37,1261,685,576,14,8,6,
03,800149,Batala (M Cl+OG),Urban,50-54,7731,3966,3765,1595,669,926,6136,3297,2839,94,55,39,1027,474,553,1068,596,472,2054,1141,913,453,227,226,13,4,9,116,56,60,1103,628,475,8,5,3,
03,800149,Batala (M Cl+OG),Urban,55-59,6306,3157,3149,1311,412,899,4995,2745,2250,70,34,36,873,345,528,747,418,329,1648,965,683,325,209,116,25,6,19,137,63,74,974,616,358,11,2,9,
03,800149,Batala (M Cl+OG),Urban,60-64,5955,2955,3000,1698,579,1119,4257,2376,1881,93,37,56,937,372,565,693,373,320,1324,855,469,187,131,56,13,3,10,198,69,129,627,437,190,8,5,3,
03,800149,Batala (M Cl+OG),Urban,65-69,4158,2081,2077,1456,447,1009,2702,1634,1068,84,34,50,623,279,344,439,262,177,852,618,234,87,57,30,17,5,12,131,67,64,332,254,78,8,4,4,
03,800149,Batala (M Cl+OG),Urban,70-74,2903,1483,1420,1357,491,866,1546,992,554,82,38,44,454,233,221,215,142,73,421,335,86,53,42,11,7,3,4,41,20,21,171,134,37,8,6,2,
03,800149,Batala (M Cl+OG),Urban,75-79,1328,671,657,620,225,395,708,446,262,39,21,18,224,120,104,110,61,49,170,136,34,19,14,5,6,4,2,17,10,7,71,60,11,6,2,4,
03,800149,Batala (M Cl+OG),Urban,80+,1982,903,1079,1092,390,702,890,513,377,46,24,22,272,135,137,139,77,62,213,156,57,46,24,22,4,2,2,15,11,4,72,43,29,10,4,6,
03,800149,Batala (M Cl+OG),Urban,Age not stated,147,72,75,42,17,25,105,55,50,6,4,2,20,6,14,9,7,2,25,14,11,14,5,9,0,0,0,3,2,1,11,6,5,1,1,0,
03,800166,Jalandhar (M Corp.+OG),Urban,All ages,868929,460811,408118,197552,94418,103134,671377,366393,304984,63668,36318,27350,110522,60445,50077,94816,54160,40656,146424,82199,64225,93459,51329,42130,1228,483,745,8903,5325,3578,128924,63657,65267,1558,779,779,
03,800166,Jalandhar (M Corp.+OG),Urban,0-6,90044,48231,41813,90044,48231,41813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800166,Jalandhar (M Corp.+OG),Urban,7,14098,7677,6421,2794,1437,1357,11304,6240,5064,10893,6009,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,58,47,
03,800166,Jalandhar (M Corp.+OG),Urban,8,13702,7481,6221,1492,762,730,12210,6719,5491,11944,6562,5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,28,25,
03,800166,Jalandhar (M Corp.+OG),Urban,9,13637,7719,5918,1067,571,496,12570,7148,5422,11296,6454,4842,1036,544,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,29,19,
03,800166,Jalandhar (M Corp.+OG),Urban,10,15666,8837,6829,1351,727,624,14315,8110,6205,10002,5812,4190,4024,2124,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,18,
03,800166,Jalandhar (M Corp.+OG),Urban,11,14297,7987,6310,815,413,402,13482,7574,5908,4827,2844,1983,8433,4603,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,
03,800166,Jalandhar (M Corp.+OG),Urban,12,14424,8097,6327,942,504,438,13482,7593,5889,2099,1249,850,9971,5582,4389,1211,650,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,11,
03,800166,Jalandhar (M Corp.+OG),Urban,13,14149,7856,6293,793,424,369,13356,7432,5924,976,582,394,8612,4894,3718,3551,1836,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,20,
03,800166,Jalandhar (M Corp.+OG),Urban,14,14959,8401,6558,848,448,400,14111,7953,6158,575,348,227,5215,3054,2161,8118,4430,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,17,
03,800166,Jalandhar (M Corp.+OG),Urban,15,15408,8760,6648,1060,609,451,14348,8151,6197,404,245,159,2781,1717,1064,7629,4326,3303,3304,1709,1595,0,0,0,0,0,0,0,0,0,0,0,0,34,23,11,
03,800166,Jalandhar (M Corp.+OG),Urban,16,15367,8617,6750,970,564,406,14397,8053,6344,356,233,123,1964,1220,744,4831,2802,2029,7010,3658,3352,0,0,0,0,0,0,0,0,0,0,0,0,19,11,8,
03,800166,Jalandhar (M Corp.+OG),Urban,17,15395,8589,6806,950,560,390,14445,8029,6416,289,203,86,1660,1021,639,2740,1655,1085,9496,4989,4507,0,0,0,0,0,0,0,0,0,0,0,0,29,17,12,
03,800166,Jalandhar (M Corp.+OG),Urban,18,18794,10757,8037,1473,933,540,17321,9824,7497,367,246,121,2069,1411,658,2491,1572,919,5093,2982,2111,6618,3176,3442,32,18,14,281,199,82,0,0,0,34,17,17,
03,800166,Jalandhar (M Corp.+OG),Urban,19,16984,9468,7516,1164,642,522,15820,8826,6994,272,192,80,1642,1079,563,1885,1189,696,3058,1820,1238,8233,4094,4139,35,19,16,317,208,109,0,0,0,35,17,18,
03,800166,Jalandhar (M Corp.+OG),Urban,20-24,89021,47994,41027,7556,3857,3699,81465,44137,37328,1277,842,435,8456,5327,3129,9762,6117,3645,13240,7518,5722,24731,13364,11367,154,84,70,1851,1097,754,19603,8451,11152,135,70,65,
03,800166,Jalandhar (M Corp.+OG),Urban,25-29,83479,43363,40116,9101,4149,4952,74378,39214,35164,1149,698,451,7749,4664,3085,9264,5709,3555,15350,8511,6839,15029,8108,6921,95,51,44,944,558,386,21859,9318,12541,129,75,54,
03,800166,Jalandhar (M Corp.+OG),Urban,30-34,72196,37205,34991,9401,4090,5311,62795,33115,29680,969,590,379,6631,3775,2856,7130,4182,2948,14342,7986,6356,12486,6856,5630,66,34,32,703,469,234,18008,7908,10100,85,41,44,
03,800166,Jalandhar (M Corp.+OG),Urban,35-39,67682,35026,32656,10044,4441,5603,57638,30585,27053,1093,603,490,6939,3636,3303,6963,3817,3146,14466,7869,6597,9933,5826,4107,70,36,34,619,424,195,15264,7170,8094,110,43,67,
03,800166,Jalandhar (M Corp.+OG),Urban,40-44,58613,30056,28557,9974,4306,5668,48639,25750,22889,927,522,405,6947,3555,3392,6490,3495,2995,13172,6993,6179,5392,3200,2192,60,25,35,491,350,141,13168,6577,6591,110,60,50,
03,800166,Jalandhar (M Corp.+OG),Urban,45-49,53198,27404,25794,9334,4106,5228,43864,23298,20566,890,509,381,6640,3270,3370,6348,3498,2850,12830,6922,5908,3585,1962,1623,96,31,65,465,313,152,11202,5847,5355,77,38,39,
03,800166,Jalandhar (M Corp.+OG),Urban,50-54,44609,23338,21271,7818,3259,4559,36791,20079,16712,692,397,295,5345,2610,2735,5140,2929,2211,10904,6081,4823,2828,1683,1145,116,26,90,564,340,224,9651,5246,4405,77,34,43,
03,800166,Jalandhar (M Corp.+OG),Urban,55-59,33798,17874,15924,5531,1972,3559,28267,15902,12365,506,282,224,3986,1809,2177,3701,2024,1677,8195,4697,3498,1943,1221,722,119,34,85,521,318,203,8180,4959,3221,61,29,32,
03,800166,Jalandhar (M Corp.+OG),Urban,60-64,29180,14867,14313,6599,2174,4425,22581,12693,9888,546,267,279,3659,1629,2030,3065,1592,1473,6477,3847,2630,1268,832,436,94,31,63,830,353,477,5578,3612,1966,62,27,35,
03,800166,Jalandhar (M Corp.+OG),Urban,65-69,19452,9775,9677,5323,1613,3710,14129,8162,5967,406,167,239,2457,1062,1395,1898,976,922,4256,2750,1506,666,477,189,98,29,69,642,276,366,2938,2039,899,54,20,34,
03,800166,Jalandhar (M Corp.+OG),Urban,70-74,13691,7009,6682,4501,1495,3006,9190,5514,3676,368,175,193,1768,738,1030,1178,624,554,2594,1868,726,329,236,93,99,37,62,399,240,159,1884,1349,535,39,17,22,
03,800166,Jalandhar (M Corp.+OG),Urban,75-79,7343,3734,3609,2571,825,1746,4772,2909,1863,218,110,108,1110,468,642,674,334,340,1287,984,303,137,102,35,47,12,35,163,113,50,802,636,166,31,9,22,
03,800166,Jalandhar (M Corp.+OG),Urban,80+,9052,4317,4735,3890,1225,2665,5162,3092,2070,303,165,138,1349,617,732,699,380,319,1259,965,294,240,167,73,46,15,31,106,64,42,698,508,190,48,14,34,
03,800166,Jalandhar (M Corp.+OG),Urban,Age not stated,691,372,319,146,81,65,545,291,254,24,12,12,79,36,43,48,23,25,91,50,41,41,25,16,1,1,0,7,3,4,89,37,52,10,7,3,
03,800176,Hoshiarpur (M Cl),Urban,All ages,168653,88304,80349,35286,16753,18533,133367,71551,61816,12126,6757,5369,20563,10800,9763,18607,10432,8175,30248,16635,13613,17449,9352,8097,473,160,313,3909,2607,1302,26629,13069,13560,165,84,81,
03,800176,Hoshiarpur (M Cl),Urban,0-6,17337,9274,8063,17337,9274,8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800176,Hoshiarpur (M Cl),Urban,7,2692,1436,1256,456,253,203,2236,1183,1053,2163,1141,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,14,
03,800176,Hoshiarpur (M Cl),Urban,8,2649,1455,1194,309,162,147,2340,1293,1047,2298,1263,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,
03,800176,Hoshiarpur (M Cl),Urban,9,2557,1465,1092,201,114,87,2356,1351,1005,2138,1232,906,194,104,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800176,Hoshiarpur (M Cl),Urban,10,2953,1651,1302,261,129,132,2692,1522,1170,1830,1059,771,829,445,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
03,800176,Hoshiarpur (M Cl),Urban,11,2641,1456,1185,144,67,77,2497,1389,1108,777,448,329,1688,919,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
03,800176,Hoshiarpur (M Cl),Urban,12,2731,1519,1212,201,101,100,2530,1418,1112,320,189,131,1925,1076,849,260,134,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,
03,800176,Hoshiarpur (M Cl),Urban,13,2586,1453,1133,150,71,79,2436,1382,1054,160,92,68,1436,858,578,810,412,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800176,Hoshiarpur (M Cl),Urban,14,2721,1475,1246,164,84,80,2557,1391,1166,84,44,40,813,469,344,1646,867,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800176,Hoshiarpur (M Cl),Urban,15,2917,1649,1268,192,116,76,2725,1533,1192,80,47,33,459,286,173,1460,832,628,689,350,339,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
03,800176,Hoshiarpur (M Cl),Urban,16,2893,1633,1260,177,112,65,2716,1521,1195,53,25,28,297,190,107,870,519,351,1475,772,703,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
03,800176,Hoshiarpur (M Cl),Urban,17,2843,1636,1207,160,92,68,2683,1544,1139,55,44,11,273,172,101,424,254,170,1906,1063,843,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
03,800176,Hoshiarpur (M Cl),Urban,18,3438,1923,1515,283,171,112,3155,1752,1403,58,40,18,299,183,116,409,242,167,857,488,369,1292,614,678,11,6,5,197,158,39,0,0,0,2,0,2,
03,800176,Hoshiarpur (M Cl),Urban,19,3209,1769,1440,200,109,91,3009,1660,1349,52,38,14,262,185,77,339,204,135,506,311,195,1565,723,842,15,10,5,225,161,64,0,0,0,3,1,2,
03,800176,Hoshiarpur (M Cl),Urban,20-24,16363,8650,7713,1248,629,619,15115,8021,7094,218,154,64,1300,837,463,1640,1036,604,2150,1222,928,4319,2216,2103,68,41,27,905,634,271,4185,1692,2493,18,8,10,
03,800176,Hoshiarpur (M Cl),Urban,25-29,15655,8008,7647,1377,631,746,14278,7377,6901,216,142,74,1185,730,455,1569,976,593,2584,1371,1213,2891,1558,1333,23,14,9,416,304,112,5020,2079,2941,17,7,10,
03,800176,Hoshiarpur (M Cl),Urban,30-34,13661,7042,6619,1432,655,777,12229,6387,5842,183,94,89,1145,665,480,1331,817,514,2844,1501,1343,2439,1314,1125,15,8,7,268,195,73,3699,1622,2077,8,3,5,
03,800176,Hoshiarpur (M Cl),Urban,35-39,12400,6271,6129,1517,689,828,10883,5582,5301,206,115,91,1190,592,598,1207,630,577,2868,1536,1332,1945,1075,870,25,5,20,271,205,66,2875,1276,1599,11,5,6,
03,800176,Hoshiarpur (M Cl),Urban,40-44,11022,5515,5507,1464,671,793,9558,4844,4714,202,116,86,1328,644,684,1363,704,659,2841,1336,1505,961,567,394,34,8,26,198,149,49,2374,1188,1186,13,6,7,
03,800176,Hoshiarpur (M Cl),Urban,45-49,10497,5172,5325,1315,544,771,9182,4628,4554,158,77,81,1351,635,716,1378,734,644,2994,1477,1517,599,319,280,50,13,37,214,143,71,2152,1087,1065,9,5,4,
03,800176,Hoshiarpur (M Cl),Urban,50-54,9575,4854,4721,1240,487,753,8335,4367,3968,184,94,90,1197,516,681,1215,640,575,2737,1446,1291,511,304,207,70,13,57,225,123,102,1947,1122,825,1,1,0,
03,800176,Hoshiarpur (M Cl),Urban,55-59,7961,4207,3754,999,345,654,6962,3862,3100,148,58,90,966,390,576,938,499,439,2197,1228,969,373,245,128,47,14,33,254,169,85,1831,1162,669,4,3,1,
03,800176,Hoshiarpur (M Cl),Urban,60-64,6419,3359,3060,1208,379,829,5211,2980,2231,143,65,78,817,318,499,689,355,334,1523,955,568,262,189,73,40,6,34,279,137,142,1251,859,392,11,6,5,
03,800176,Hoshiarpur (M Cl),Urban,65-69,3992,2032,1960,904,240,664,3088,1792,1296,107,44,63,550,198,352,426,219,207,891,631,260,135,103,32,23,10,13,234,89,145,593,438,155,2,1,1,
03,800176,Hoshiarpur (M Cl),Urban,70-74,2867,1453,1414,825,222,603,2042,1231,811,98,41,57,411,141,270,269,141,128,553,431,122,71,61,10,27,6,21,133,74,59,386,300,86,4,3,1,
03,800176,Hoshiarpur (M Cl),Urban,75-79,1729,854,875,545,144,401,1184,710,474,78,36,42,288,94,194,168,95,73,318,263,55,31,26,5,16,3,13,51,40,11,164,123,41,4,1,3,
03,800176,Hoshiarpur (M Cl),Urban,80+,2239,1022,1217,951,248,703,1288,774,514,109,54,55,351,145,206,182,111,71,303,246,57,49,33,16,9,3,6,38,25,13,144,118,26,2,0,2,
03,800176,Hoshiarpur (M Cl),Urban,Age not stated,106,71,35,26,14,12,80,57,23,8,5,3,9,8,1,14,11,3,12,8,4,6,5,1,0,0,0,1,1,0,8,3,5,1,1,0,
03,800191,Khanna (M Cl),Urban,All ages,128137,67801,60336,32752,15638,17114,95385,52163,43222,9668,5462,4206,17170,9203,7967,13640,7744,5896,20756,11845,8911,13367,7512,5855,158,43,115,1435,810,625,16767,8279,8488,223,123,100,
03,800191,Khanna (M Cl),Urban,0-6,13968,7689,6279,13968,7689,6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800191,Khanna (M Cl),Urban,7,2265,1227,1038,628,334,294,1637,893,744,1586,861,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,6,
03,800191,Khanna (M Cl),Urban,8,2213,1203,1010,309,155,154,1904,1048,856,1875,1033,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,
03,800191,Khanna (M Cl),Urban,9,1993,1121,872,229,126,103,1764,995,769,1586,898,688,154,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,
03,800191,Khanna (M Cl),Urban,10,2505,1415,1090,270,158,112,2235,1257,978,1546,901,645,654,337,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,
03,800191,Khanna (M Cl),Urban,11,2114,1152,962,167,90,77,1947,1062,885,632,347,285,1299,707,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
03,800191,Khanna (M Cl),Urban,12,2242,1260,982,185,104,81,2057,1156,901,361,206,155,1488,839,649,187,100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800191,Khanna (M Cl),Urban,13,2192,1215,977,158,74,84,2034,1141,893,175,100,75,1220,708,512,631,327,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,
03,800191,Khanna (M Cl),Urban,14,2326,1278,1048,183,88,95,2143,1190,953,94,59,35,731,435,296,1294,680,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800191,Khanna (M Cl),Urban,15,2337,1310,1027,208,114,94,2129,1196,933,80,44,36,470,278,192,1036,590,446,521,267,254,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,
03,800191,Khanna (M Cl),Urban,16,2390,1357,1033,215,116,99,2175,1241,934,52,33,19,326,199,127,628,377,251,1141,615,526,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,
03,800191,Khanna (M Cl),Urban,17,2358,1338,1020,182,107,75,2176,1231,945,45,25,20,292,175,117,376,236,140,1439,781,658,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
03,800191,Khanna (M Cl),Urban,18,2650,1509,1141,257,154,103,2393,1355,1038,62,48,14,317,207,110,358,222,136,622,347,275,933,467,466,4,2,2,50,30,20,0,0,0,2,1,1,
03,800191,Khanna (M Cl),Urban,19,2395,1322,1073,204,106,98,2191,1216,975,54,35,19,252,156,96,270,172,98,371,229,142,1156,577,579,4,1,3,53,36,17,0,0,0,6,2,4,
